C004742	daidzein	None
D010612	Pharyngitis	Inflammation of the throat (PHARYNX).
D001418	Baclofen	A GAMMA-AMINOBUTYRIC ACID derivative that is a specific agonist of GABA-B RECEPTORS. It is used in the treatment of MUSCLE SPASTICITY, especially that due to SPINAL CORD INJURIES. Its therapeutic effects result from actions at spinal and supraspinal sites, generally the reduction of excitatory transmission.
D018942	Macrolides	A group of often glycosylated macrocyclic compounds formed by chain extension of multiple PROPIONATES cyclized into a large (typically 12, 14, or 16)-membered lactone. Macrolides belong to the POLYKETIDES class of natural products, and many members exhibit ANTIBIOTIC properties.
D020325	Migraine with Aura	A subtype of migraine disorder, characterized by recurrent attacks of reversible neurological symptoms (aura) that precede or accompany the headache. Aura may include a combination of sensory disturbances, such as blurred VISION; HALLUCINATIONS; VERTIGO; NUMBNESS; and difficulty in concentrating and speaking. Aura is usually followed by features of the COMMON MIGRAINE, such as PHOTOPHOBIA; PHONOPHOBIA; and NAUSEA. (International Classification of Headache Disorders, 2nd ed. Cephalalgia 2004: suppl 1)
D015228	Hypertriglyceridemia	A condition of elevated levels of TRIGLYCERIDES in the blood.
D011681	Pupil Disorders	Conditions which affect the structure or function of the pupil of the eye, including disorders of innervation to the pupillary constrictor or dilator muscles, and disorders of pupillary reflexes.
D010259	Paranoid Disorders	Chronic mental disorders in which there has been an insidious development of a permanent and unshakeable delusional system (persecutory delusions or delusions of jealousy), accompanied by preservation of clear and orderly thinking. Emotional responses and behavior are consistent with the delusional state.
D016578	Crack Cocaine	The purified, alkaloidal, extra-potent form of cocaine. It is smoked (free-based), injected intravenously, and orally ingested. Use of crack results in alterations in function of the cardiovascular system, the autonomic nervous system, the central nervous system, and the gastrointestinal system. The slang term "crack" was derived from the crackling sound made upon igniting of this form of cocaine for smoking.
D008728	Methotrimeprazine	A phenothiazine with pharmacological activity similar to that of both CHLORPROMAZINE and PROMETHAZINE. It has the histamine-antagonist properties of the antihistamines together with CENTRAL NERVOUS SYSTEM effects resembling those of chlorpromazine. (From Martindale, The Extra Pharmacopoeia, 30th ed, p604)
D016666	Fluvoxamine	A selective serotonin reuptake inhibitor that is used in the treatment of DEPRESSION and a variety of ANXIETY DISORDERS.
D010640	Phenothiazines	Compounds containing dibenzo-1,4-thiazine. Some of them are neuroactive.
D034721	Mastocytosis, Systemic	A group of disorders caused by the abnormal proliferation of MAST CELLS in a variety of extracutaneous tissues including bone marrow, liver, spleen, lymph nodes, and gastrointestinal tract. Systemic mastocytosis is commonly seen in adults. These diseases are categorized on the basis of clinical features, pathologic findings, and prognosis.
D012202	Reye Syndrome	A form of encephalopathy with fatty infiltration of the LIVER, characterized by brain EDEMA and VOMITING that may rapidly progress to SEIZURES; COMA; and DEATH. It is caused by a generalized loss of mitochondrial function leading to disturbances in fatty acid and CARNITINE metabolism.
D012459	Salicylates	The salts or esters of salicylic acids, or salicylate esters of an organic acid. Some of these have analgesic, antipyretic, and anti-inflammatory activities by inhibiting prostaglandin synthesis.
D004881	Ergotism	Poisoning caused by ingesting ergotized grain or by the misdirected or excessive use of ergot as a medicine.
D008784	Methysergide	An ergot derivative that is a congener of LYSERGIC ACID DIETHYLAMIDE. It antagonizes the effects of serotonin in blood vessels and gastrointestinal smooth muscle, but has few of the properties of other ergot alkaloids. Methysergide is used prophylactically in migraine and other vascular headaches and to antagonize serotonin in the carcinoid syndrome.
D004876	Ergot Alkaloids	Alkaloids originally isolated from the ergot fungus Claviceps purpurea (Hypocreaceae). They include compounds that are structurally related to ergoline (ERGOLINES) and ergotamine (ERGOTAMINES). Many of the ergot alkaloids act as alpha-adrenergic antagonists.
D007008	Hypokalemia	Abnormally low potassium concentration in the blood. It may result from potassium loss by renal secretion or by the gastrointestinal route, as by vomiting or diarrhea. It may be manifested clinically by neuromuscular disorders ranging from weakness to paralysis, by electrocardiographic abnormalities (depression of the T wave and elevation of the U wave), by renal disease, and by gastrointestinal disorders. (Dorland, 27th ed)
D010096	Oxprenolol	A beta-adrenergic antagonist used in the treatment of hypertension, angina pectoris, arrhythmias, and anxiety.
D015116	5,7-Dihydroxytryptamine	Tryptamine substituted with two hydroxyl groups in positions 5 and 7. It is a neurotoxic serotonin analog that destroys serotonergic neurons preferentially and is used in neuropharmacology as a tool.
D014256	Trichotillomania	Compulsion to pull out one's hair.
D006423	Hemianopsia	Partial or complete loss of vision in one half of the visual field(s) of one or both eyes. Subtypes include altitudinal hemianopsia, characterized by a visual defect above or below the horizontal meridian of the visual field. Homonymous hemianopsia refers to a visual defect that affects both eyes equally, and occurs either to the left or right of the midline of the visual field. Binasal hemianopsia consists of loss of vision in the nasal hemifields of both eyes. Bitemporal hemianopsia is the bilateral loss of vision in the temporal fields. Quadrantanopsia refers to loss of vision in one quarter of the visual field in one or both eyes.
D054549	Takotsubo Cardiomyopathy	A transient left ventricular apical dysfunction or ballooning accompanied by electrocardiographic (ECG) T wave inversions. This abnormality is associated with high levels of CATECHOLAMINES, either administered or endogenously secreted from a tumor or during extreme stress.
D017371	8-Hydroxy-2-(di-n-propylamino)tetralin	A serotonin 1A-receptor agonist that is used experimentally to test the effects of serotonin.
D007505	Iron-Dextran Complex	A complex of ferric oxyhydroxide with dextrans of 5000 to 7000 daltons in a viscous solution containing 50 mg/ml of iron. It is supplied as a parenteral preparation and is used as a hematinic. (Goodman and Gilman's The Pharmacological Basis of Therapeutics, 8th ed, p1292)
C535509	Erythema elevatum diutinum	None
C030123	coumarin	None
C565222	Vasculitis, Lymphocytic, Cutaneous Small Vessel	None
D012871	Skin Diseases	Diseases involving the DERMIS or EPIDERMIS.
D020760	Spinal Cord Ischemia	Reduced blood flow to the spinal cord which is supplied by the anterior spinal artery and the paired posterior spinal arteries. This condition may be associated with ARTERIOSCLEROSIS, trauma, emboli, diseases of the aorta, and other disorders. Prolonged ischemia may lead to INFARCTION of spinal cord tissue.
D020336	Paraparesis, Spastic	Mild or moderate loss of motor function accompanied by spasticity in the lower extremities. This condition is a manifestation of CENTRAL NERVOUS SYSTEM DISEASES that cause injury to the motor cortex or descending motor pathways.
D012530	Saxitoxin	A compound that contains a reduced purine ring system but is not biosynthetically related to the purine alkaloids. It is a poison found in certain edible mollusks at certain times; elaborated by GONYAULAX and consumed by mollusks, fishes, etc. without ill effects. It is neurotoxic and causes RESPIRATORY PARALYSIS and other effects in MAMMALS, known as paralytic SHELLFISH poisoning.
D009293	Opioid-Related Disorders	Disorders related to or resulting from abuse or misuse of OPIOIDS.
D004091	Hydromorphone	An opioid analgesic made from MORPHINE and used mainly as an analgesic. It has a shorter duration of action than morphine.
D020910	Ketorolac	A pyrrolizine carboxylic acid derivative structurally related to INDOMETHACIN. It is an NSAID and is used principally for its analgesic activity. (From Martindale The Extra Pharmacopoeia, 31st ed)
D009220	Myositis	Inflammation of a muscle or muscle tissue.
D013967	Thyroiditis, Autoimmune	Inflammatory disease of the THYROID GLAND due to autoimmune responses leading to lymphocytic infiltration of the gland. It is characterized by the presence of circulating thyroid antigen-specific T-CELLS and thyroid AUTOANTIBODIES. The clinical signs can range from HYPOTHYROIDISM to THYROTOXICOSIS depending on the type of autoimmune thyroiditis.
D002701	Chloramphenicol	An antibiotic first isolated from cultures of Streptomyces venequelae in 1947 but now produced synthetically. It has a relatively simple structure and was the first broad-spectrum antibiotic to be discovered. It acts by interfering with bacterial protein synthesis and is mainly bacteriostatic. (From Martindale, The Extra Pharmacopoeia, 29th ed, p106)
D010198	Pancytopenia	Deficiency of all three cell elements of the blood, erythrocytes, leukocytes and platelets.
D013134	Spiperone	A spiro butyrophenone analog similar to HALOPERIDOL and other related compounds. It has been recommended in the treatment of SCHIZOPHRENIA.
D013496	Suprofen	An IBUPROFEN-type anti-inflammatory analgesic and antipyretic. It inhibits prostaglandin synthesis and has been proposed as an anti-arthritic.
D003840	Deoxycholic Acid	A bile acid formed by bacterial action from cholate. It is usually conjugated with glycine or taurine. Deoxycholic acid acts as a detergent to solubilize fats for intestinal absorption, is reabsorbed itself, and is used as a choleretic and detergent.
D013657	Taurodeoxycholic Acid	A bile salt formed in the liver by conjugation of deoxycholate with taurine, usually as the sodium salt. It is used as a cholagogue and choleretic, also industrially as a fat emulsifier.
D001647	Bile Acids and Salts	Steroid acids and salts. The primary bile acids are derived from cholesterol in the liver and usually conjugated with glycine or taurine. The secondary bile acids are further modified by bacteria in the intestine. They play an important role in the digestion and absorption of fat. They have also been used pharmacologically, especially in the treatment of gallstones.
D013656	Taurocholic Acid	The product of conjugation of cholic acid with taurine. Its sodium salt is the chief ingredient of the bile of carnivorous animals. It acts as a detergent to solubilize fats for absorption and is itself absorbed. It is used as a cholagogue and cholerectic.
D004071	Digitalis Glycosides	Glycosides from plants of the genus DIGITALIS. Some of these are useful as cardiotonic and anti-arrhythmia agents. Included also are semi-synthetic derivatives of the naturally occurring glycosides. The term has sometimes been used more broadly to include all CARDIAC GLYCOSIDES, but here is restricted to those related to Digitalis.
D016757	Death, Sudden, Cardiac	Unexpected rapid natural death due to cardiovascular collapse within one hour of initial symptoms. It is usually caused by the worsening of existing heart diseases. The sudden onset of symptoms, such as CHEST PAIN and CARDIAC ARRHYTHMIAS, particularly VENTRICULAR TACHYCARDIA, can lead to the loss of consciousness and cardiac arrest followed by biological death. (from Braunwald's Heart Disease: A Textbook of Cardiovascular Medicine, 7th ed., 2005)
D001393	Azoles	Five membered rings containing a NITROGEN atom.
D003922	Diabetes Mellitus, Type 1	A subtype of DIABETES MELLITUS that is characterized by INSULIN deficiency. It is manifested by the sudden onset of severe HYPERGLYCEMIA, rapid progression to DIABETIC KETOACIDOSIS, and DEATH unless treated with insulin. The disease may occur at any age, but is most common in childhood or adolescence.
D008232	Lymphoproliferative Disorders	Disorders characterized by proliferation of lymphoid tissue, general or unspecified.
D009428	Netilmicin	Semisynthetic 1-N-ethyl derivative of SISOMYCIN, an aminoglycoside antibiotic with action similar to gentamicin, but less ear and kidney toxicity.
D010878	Piperacillin	Semisynthetic, broad-spectrum, AMPICILLIN derived ureidopenicillin antibiotic proposed for PSEUDOMONAS infections. It is also used in combination with other antibiotics.
D008528	Mefenamic Acid	A non-steroidal anti-inflammatory agent with analgesic, anti-inflammatory, and antipyretic properties. It is an inhibitor of cyclooxygenase.
D008469	Meclofenamic Acid	A non-steroidal anti-inflammatory agent with antipyretic and antigranulation activities. It also inhibits prostaglandin biosynthesis.
D017311	Amlodipine	A long-acting dihydropyridine calcium channel blocker. It is effective in the treatment of ANGINA PECTORIS and HYPERTENSION.
C044946	benazepril	None
C075750	8-epi-prostaglandin F2alpha	None
D008054	Lipid Peroxides	Peroxides produced in the presence of a free radical by the oxidation of unsaturated fatty acids in the cell in the presence of molecular oxygen. The formation of lipid peroxides results in the destruction of the original lipid leading to the loss of integrity of the membranes. They therefore cause a variety of toxic effects in vivo and their formation is considered a pathological process in biological systems. Their formation can be inhibited by antioxidants, such as vitamin E, structural separation or low oxygen tension.
D017392	Thiobarbituric Acid Reactive Substances	Low-molecular-weight end products, probably malondialdehyde, that are formed during the decomposition of lipid peroxidation products. These compounds react with thiobarbituric acid to form a fluorescent red adduct.
C045022	2-propyl-4-pentenoic acid	None
C556631	2,4-diene-valproic acid	None
D010673	Pheochromocytoma	A usually benign, well-encapsulated, lobular, vascular tumor of chromaffin tissue of the ADRENAL MEDULLA or sympathetic paraganglia. The cardinal symptom, reflecting the increased secretion of EPINEPHRINE and NOREPINEPHRINE, is HYPERTENSION, which may be persistent or intermittent. During severe attacks, there may be HEADACHE; SWEATING, palpitation, apprehension, TREMOR; PALLOR or FLUSHING of the face, NAUSEA and VOMITING, pain in the CHEST and ABDOMEN, and paresthesias of the extremities. The incidence of malignancy is as low as 5% but the pathologic distinction between benign and malignant pheochromocytomas is not clear. (Dorland, 27th ed; DeVita Jr et al., Cancer: Principles & Practice of Oncology, 3d ed, p1298)
D063325	Tiapride Hydrochloride	A benzamide derivative that is used as a dopamine antagonist.
D009529	Nicardipine	A potent calcium channel blockader with marked vasodilator action. It has antihypertensive properties and is effective in the treatment of angina and coronary spasms without showing cardiodepressant effects. It has also been used in the treatment of asthma and enhances the action of specific antineoplastic agents.
C037689	benzamide	None
D019956	Stereotypic Movement Disorder	Motor behavior that is repetitive, often seemingly driven, and nonfunctional. This behavior markedly interferes with normal activities or results in severe bodily self-injury. The behavior is not due to the direct physiological effects of a substance or a general medical condition. (DSM-IV, 1994)
D007547	Isosorbide	1,4:3,6-Dianhydro D-glucitol. Chemically inert osmotic diuretic used mainly to treat hydrocephalus; also used in glaucoma.
D009566	Nitrates	Inorganic or organic salts and esters of nitric acid. These compounds contain the NO3- radical.
D005279	Fenoprofen	A propionic acid derivative that is used as a non-steroidal anti-inflammatory agent.
D006046	Gold	A yellow metallic element with the atomic symbol Au, atomic number 79, and atomic weight 197. It is used in jewelry, goldplating of other metals, as currency, and in dental restoration. Many of its clinical applications, such as ANTIRHEUMATIC AGENTS, are in the form of its salts.
D000319	Adrenergic beta-Antagonists	Drugs that bind to but do not activate beta-adrenergic receptors thereby blocking the actions of beta-adrenergic agonists. Adrenergic beta-antagonists are used for treatment of hypertension, cardiac arrhythmias, angina pectoris, glaucoma, migraine headaches, and anxiety.
D001539	Bendroflumethiazide	A thiazide diuretic with actions and uses similar to those of HYDROCHLOROTHIAZIDE. It has been used in the treatment of familial hyperkalemia, hypertension, edema, and urinary tract disorders. (From Martindale, The Extra Pharmacopoeia, 30th ed, p810)
D011928	Raynaud Disease	An idiopathic vascular disorder characterized by bilateral Raynaud phenomenon, the abrupt onset of digital paleness or CYANOSIS in response to cold exposure or stress.
D017285	Polymyositis	Diseases characterized by inflammation involving multiple muscles. This may occur as an acute or chronic condition associated with medication toxicity (DRUG TOXICITY); CONNECTIVE TISSUE DISEASES; infections; malignant NEOPLASMS; and other disorders. The term polymyositis is frequently used to refer to a specific clinical entity characterized by subacute or slowly progressing symmetrical weakness primarily affecting the proximal limb and trunk muscles. The illness may occur at any age, but is most frequent in the fourth to sixth decade of life. Weakness of pharyngeal and laryngeal muscles, interstitial lung disease, and inflammation of the myocardium may also occur. Muscle biopsy reveals widespread destruction of segments of muscle fibers and an inflammatory cellular response. (Adams et al., Principles of Neurology, 6th ed, pp1404-9)
D000257	Adenoviridae Infections	Virus diseases caused by the ADENOVIRIDAE.
D006151	Guanosine	A purine nucleoside that has guanine linked by its N9 nitrogen to the C1 carbon of ribose. It is a component of ribonucleic acid and its nucleotides play important roles in metabolism. (From Dorland, 28th ed)
D018357	Respiratory Syncytial Virus Infections	Pneumovirus infections caused by the RESPIRATORY SYNCYTIAL VIRUSES. Humans and cattle are most affected but infections in goats and sheep have been reported.
D006526	Hepatitis C	INFLAMMATION of the LIVER in humans caused by HEPATITIS C VIRUS, a single-stranded RNA virus. Its incubation period is 30-90 days. Hepatitis C is transmitted primarily by contaminated blood parenterally, and is often associated with transfusion and intravenous drug abuse. However, in a significant number of cases, the source of hepatitis C infection is unknown.
D006482	Hemorrhagic Fevers, Viral	A group of viral diseases of diverse etiology but having many similar clinical characteristics; increased capillary permeability, leukopenia, and thrombocytopenia are common to all. Hemorrhagic fevers are characterized by sudden onset, fever, headache, generalized myalgia, backache, conjunctivitis, and severe prostration, followed by various hemorrhagic symptoms. Hemorrhagic fever with kidney involvement is HEMORRHAGIC FEVER WITH RENAL SYNDROME.
D004062	DiGeorge Syndrome	Congenital syndrome characterized by a wide spectrum of characteristics including the absence of the THYMUS and PARATHYROID GLANDS resulting in T-cell immunodeficiency, HYPOCALCEMIA, defects in the outflow tract of the heart, and craniofacial anomalies.
D007153	Immunologic Deficiency Syndromes	Syndromes in which there is a deficiency or defect in the mechanisms of immunity, either cellular or humoral.
D006519	Hepatitis, Alcoholic	INFLAMMATION of the LIVER due to ALCOHOL ABUSE. It is characterized by NECROSIS of HEPATOCYTES, infiltration by NEUTROPHILS, and deposit of MALLORY BODIES. Depending on its severity, the inflammatory lesion may be reversible or progress to LIVER CIRRHOSIS.
D008103	Liver Cirrhosis	Liver disease in which the normal microcirculation, the gross vascular anatomy, and the hepatic architecture have been variably destroyed and altered with fibrous septa surrounding regenerated or regenerating parenchymal nodules.
D010019	Osteomyelitis	INFLAMMATION of the bone as a result of infection. It may be caused by a variety of infectious agents, especially pyogenic (PUS - producing) BACTERIA.
C003636	tricaine	None
D058625	End Stage Liver Disease	Final stage of a liver disease when the liver failure is irreversible and LIVER TRANSPLANTATION is needed.
D007372	Interferons	Proteins secreted by vertebrate cells in response to a wide variety of inducers. They confer resistance against many different viruses, inhibit proliferation of normal and malignant cells, impede multiplication of intracellular parasites, enhance macrophage and granulocyte phagocytosis, augment natural killer cell activity, and show several other immunomodulatory functions.
C026956	ribavirin amidine	None
D002119	Calcium Carbonate	Carbonic acid calcium salt (CaCO3). An odorless, tasteless powder or crystal that occurs in nature. It is used therapeutically as a phosphate buffer in hemodialysis patients and as a calcium supplement.
D000471	Alkalosis	A pathological condition that removes acid or adds base to the body fluids.
C097949	1,25-dihydroxyvitamin D	None
D016898	Interferon-alpha	One of the type I interferons produced by peripheral blood leukocytes or lymphoblastoid cells. In addition to antiviral activity, it activates NATURAL KILLER CELLS and B-LYMPHOCYTES, and down-regulates VASCULAR ENDOTHELIAL GROWTH FACTOR expression through PI-3 KINASE and MAPK KINASES signaling pathways.
D002389	Catatonia	A neuropsychiatric disorder characterized by one or more of the following essential features: immobility, mutism, negativism (active or passive refusal to follow commands), mannerisms, stereotypies, posturing, grimacing, excitement, echolalia, echopraxia, muscular rigidity, and stupor; sometimes punctuated by sudden violent outbursts, panic, or hallucinations. This condition may be associated with psychiatric illnesses (e.g., SCHIZOPHRENIA; MOOD DISORDERS) or organic disorders (NEUROLEPTIC MALIGNANT SYNDROME; ENCEPHALITIS, etc.). (From DSM-IV, 4th ed, 1994; APA, Thesaurus of Psychological Index Terms, 1994)
C006389	N-acetylserotonin	None
D008550	Melatonin	A biogenic amine that is found in animals and plants. In mammals, melatonin is produced by the PINEAL GLAND. Its secretion increases in darkness and decreases during exposure to light. Melatonin is implicated in the regulation of SLEEP, mood, and REPRODUCTION. Melatonin is also an effective antioxidant.
C020976	azelastine	None
D002744	Chlorpheniramine	A histamine H1 antagonist used in allergic reactions, hay fever, rhinitis, urticaria, and asthma. It has also been used in veterinary applications. One of the most widely used of the classical antihistaminics, it generally causes less drowsiness and sedation than PROMETHAZINE.
D006255	Rhinitis, Allergic, Seasonal	Allergic rhinitis that occurs at the same time every year. It is characterized by acute CONJUNCTIVITIS with lacrimation and ITCHING, and regarded as an allergic condition triggered by specific ALLERGENS.
D013651	Taste Disorders	Conditions characterized by an alteration in gustatory function or perception. Taste disorders are frequently associated with OLFACTION DISORDERS. Additional potential etiologies include METABOLIC DISEASES; DRUG TOXICITY; and taste pathway disorders (e.g., TASTE BUD diseases; FACIAL NERVE DISEASES; GLOSSOPHARYNGEAL NERVE DISEASES; and BRAIN STEM diseases).
D003473	Neuromuscular Nondepolarizing Agents	Drugs that interrupt transmission at the skeletal neuromuscular junction without causing depolarization of the motor end plate. They prevent acetylcholine from triggering muscle contraction and are used as muscle relaxants during electroshock treatments, in convulsive states, and as anesthesia adjuvants.
D015232	Dinoprostone	The most common and most biologically active of the mammalian prostaglandins. It exhibits most biological activities characteristic of prostaglandins and has been used extensively as an oxytocic agent. The compound also displays a protective effect on the intestinal mucosa.
D053201	Urinary Bladder, Overactive	Symptom of overactive detrusor muscle of the URINARY BLADDER that contracts with abnormally high frequency and urgency. Overactive bladder is characterized by the frequent feeling of needing to urinate during the day, during the night, or both. URINARY INCONTINENCE may or may not be present.
C071693	7,7-diphenyl-2-(1-imino-2-(2-methoxyphenyl)ethyl)perhydroisoindol-4-one	None
C073839	SR 48968	None
D015320	Tachykinins	A family of biologically active peptides sharing a common conserved C-terminal sequence, -Phe-X-Gly-Leu-Met-NH2, where X is either an aromatic or a branched aliphatic amino acid. Members of this family have been found in mammals, amphibians, and mollusks. Tachykinins have diverse pharmacological actions in the central nervous system and the cardiovascular, genitourinary, respiratory, and gastrointestinal systems, as well as in glandular tissues. This diversity of activity is due to the existence of three or more subtypes of tachykinin receptors.
C563897	Hypertension, Diastolic, Resistance to	None
D006852	Hydrochlorothiazide	A thiazide diuretic often considered the prototypical member of this class. It reduces the reabsorption of electrolytes from the renal tubules. This results in increased excretion of water and electrolytes, including sodium, potassium, chloride, and magnesium. It is used in the treatment of several disorders including edema, hypertension, diabetes insipidus, and hypoparathyroidism.
D002752	Chlorthalidone	A benzenesulfonamide-phthalimidine that tautomerizes to a BENZOPHENONES form. It is considered a thiazide-like diuretic.
D012133	Respiratory Paralysis	Complete or severe weakness of the muscles of respiration. This condition may be associated with MOTOR NEURON DISEASES; PERIPHERAL NERVE DISEASES; NEUROMUSCULAR JUNCTION DISEASES; SPINAL CORD DISEASES; injury to the PHRENIC NERVE; and other disorders.
C005151	thiosemicarbazide	None
D015230	Prostaglandin D2	The principal cyclooxygenase metabolite of arachidonic acid. It is released upon activation of mast cells and is also synthesized by alveolar macrophages. Among its many biological actions, the most important are its bronchoconstrictor, platelet-activating-factor-inhibitory, and cytotoxic effects.
D019342	Acetic Acid	Product of the oxidation of ethanol and of the destructive distillation of wood. It is used locally, occasionally internally, as a counterirritant and also as a reagent. (Stedman, 26th ed)
C053876	6-isopropoxy-9-oxoxanthene-2-carboxylic acid	None
D001262	Atenolol	A cardioselective beta-1 adrenergic blocker possessing properties and potency similar to PROPRANOLOL, but without a negative inotropic effect.
C024989	coenzyme Q10	None
D010984	Platinum	A heavy, soft, whitish metal, resembling tin, with atomic number 78, atomic weight 195.084, symbol Pt. It is used in manufacturing equipment for laboratory and industrial use. It occurs as a black powder (platinum black) and as a spongy substance (spongy platinum) and may have been known in Pliny's time as "alutiae".
D012643	Selenium	An element with the atomic symbol Se, atomic number 34, and atomic weight 78.97. It is an essential micronutrient for mammals and other animals but is toxic in large amounts. Selenium protects intracellular structures against oxidative damage. It is an essential component of GLUTATHIONE PEROXIDASE.
D015032	Zinc	A metallic element of atomic number 30 and atomic weight 65.38. It is a necessary trace element in the diet, forming an essential part of many enzymes, and playing an important role in protein synthesis and in cell division. Zinc deficiency is associated with ANEMIA, short stature, HYPOGONADISM, impaired WOUND HEALING, and geophagia. It is known by the symbol Zn.
D008687	Metformin	A biguanide hypoglycemic agent used in the treatment of non-insulin-dependent diabetes mellitus not responding to dietary modification. Metformin improves glycemic control by improving insulin sensitivity and decreasing intestinal absorption of glucose. (From Martindale, The Extra Pharmacopoeia, 30th ed, p289)
D006620	Hip Fractures	Fractures of the FEMUR HEAD; the FEMUR NECK; (FEMORAL NECK FRACTURES); the trochanters; or the inter- or subtrochanteric region. Excludes fractures of the acetabulum and fractures of the femoral shaft below the subtrochanteric region (FEMORAL FRACTURES).
D020108	Nicorandil	A derivative of the NIACINAMIDE that is structurally combined with an organic nitrate. It is a potassium-channel opener that causes vasodilatation of arterioles and large coronary arteries. Its nitrate-like properties produce venous vasodilation through stimulation of guanylate cyclase.
D060050	Angina, Stable	Persistent and reproducible chest discomfort usually precipitated by a physical exertion that dissipates upon cessation of such an activity. The symptoms are manifestations of MYOCARDIAL ISCHEMIA.
D009643	Norfloxacin	A synthetic fluoroquinolone (FLUOROQUINOLONES) with broad-spectrum antibacterial activity against most gram-negative and gram-positive bacteria. Norfloxacin inhibits bacterial DNA GYRASE.
C538496	Dilated cardiomyopathy, neutropenia, skeletal myopathy, and abnormal mitochondria	None
D020158	Hyperglycinemia, Nonketotic	An autosomal recessive metabolic disorder caused by deficiencies in the mitochondrial GLYCINE cleavage system.
D000592	Amino Acid Metabolism, Inborn Errors	Disorders affecting amino acid metabolism. The majority of these disorders are inherited and present in the neonatal period with metabolic disturbances (e.g., ACIDOSIS) and neurologic manifestations. They are present at birth, although they may not become symptomatic until later in life.
D009123	Muscle Hypotonia	A diminution of the skeletal muscle tone marked by a diminished resistance to passive stretching.
D007805	Language Development Disorders	Conditions characterized by language abilities (comprehension and expression of speech and writing) that are below the expected level for a given age, generally in the absence of an intellectual impairment. These conditions may be associated with DEAFNESS; BRAIN DISEASES; MENTAL DISORDERS; or environmental factors.
D008607	Intellectual Disability	Subnormal intellectual functioning which originates during the developmental period. This has multiple potential etiologies, including genetic defects and perinatal insults. Intelligence quotient (IQ) scores are commonly used to determine whether an individual has an intellectual disability. IQ scores between 70 and 79 are in the borderline range. Scores below 67 are in the disabled range. (from Joynt, Clinical Neurology, 1992, Ch55, p28)
D016713	Ritanserin	A selective and potent serotonin-2 antagonist that is effective in the treatment of a variety of syndromes related to anxiety and depression. The drug also improves the subjective quality of sleep and decreases portal pressure.
D012595	Scleroderma, Systemic	A chronic multi-system disorder of CONNECTIVE TISSUE. It is characterized by SCLEROSIS in the SKIN, the LUNGS, the HEART, the GASTROINTESTINAL TRACT, the KIDNEYS, and the MUSCULOSKELETAL SYSTEM. Other important features include diseased small BLOOD VESSELS and AUTOANTIBODIES. The disorder is named for its most prominent feature (hard skin), and classified into subsets by the extent of skin thickening: LIMITED SCLERODERMA and DIFFUSE SCLERODERMA.
D009103	Multiple Sclerosis	An autoimmune disorder mainly affecting young adults and characterized by destruction of myelin in the central nervous system. Pathologic findings include multiple sharply demarcated areas of demyelination throughout the white matter of the central nervous system. Clinical manifestations include visual loss, extra-ocular movement disorders, paresthesias, loss of sensation, weakness, dysarthria, spasticity, ataxia, and bladder dysfunction. The usual pattern is one of recurrent attacks followed by partial recovery (see MULTIPLE SCLEROSIS, RELAPSING-REMITTING), but acute fulminating and chronic progressive forms (see MULTIPLE SCLEROSIS, CHRONIC PROGRESSIVE) also occur. (Adams et al., Principles of Neurology, 6th ed, p903)
D001167	Arteritis	INFLAMMATION of any ARTERIES.
D018818	Fenoldopam	A dopamine D1 receptor agonist that is used as an antihypertensive agent. It lowers blood pressure through arteriolar vasodilation.
D006495	Heparin, Low-Molecular-Weight	Heparin fractions with a molecular weight usually between 4000 and 6000 kD. These low-molecular-weight fractions are effective antithrombotic agents. Their administration reduces the risk of hemorrhage, they have a longer half-life, and their platelet interactions are reduced in comparison to unfractionated heparin. They also provide an effective prophylaxis against postoperative major pulmonary embolism.
C020243	calcium phosphate	None
D019636	Neurodegenerative Diseases	Hereditary and sporadic conditions which are characterized by progressive nervous system dysfunction. These disorders are often associated with atrophy of the affected central or peripheral nervous system structures.
D011628	Puberty, Delayed	The lack of development of SEXUAL MATURATION in boys and girls at a chronological age that is 2.5 standard deviations above the mean age at onset of PUBERTY in a population. Delayed puberty can be classified by defects in the hypothalamic LHRH pulse generator, the PITUITARY GLAND, or the GONADS. These patients will undergo spontaneous but delayed puberty whereas patients with SEXUAL INFANTILISM will not.
D041781	Jaundice, Obstructive	Jaundice, the condition with yellowish staining of the skin and mucous membranes, that is due to impaired BILE flow in the BILIARY TRACT, such as INTRAHEPATIC CHOLESTASIS, or EXTRAHEPATIC CHOLESTASIS.
D007244	Infectious Mononucleosis	A common, acute infection usually caused by the Epstein-Barr virus (HERPESVIRUS 4, HUMAN). There is an increase in mononuclear white blood cells and other atypical lymphocytes, generalized lymphadenopathy, splenomegaly, and occasionally hepatomegaly with hepatitis.
D001989	Bronchiolitis Obliterans	Inflammation of the BRONCHIOLES leading to an obstructive lung disease. Bronchioles are characterized by fibrous granulation tissue with bronchial exudates in the lumens. Clinical features include a nonproductive cough and DYSPNEA.
D013281	Stomatitis, Aphthous	A recurrent disease of the oral mucosa of unknown etiology. It is characterized by small white ulcerative lesions, single or multiple, round or oval. Two to eight crops of lesions occur per year, lasting for 7 to 14 days and then heal without scarring. (From Jablonski's Dictionary of Dentistry, 1992, p742)
D002698	Chloralose	A derivative of CHLORAL HYDRATE that was used as a sedative but has been replaced by safer and more effective drugs. Its most common use is as a general anesthetic in animal experiments.
